product_id,product_name,category,sub_category
1350,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables
655,Fellowes Recycled Storage Drawers,Office Supplies,Storage
1684,Xerox 190,Office Supplies,Paper
1675,Xerox 1892,Office Supplies,Paper
1432,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones
1523,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper
14,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage
1472,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper
1105,Multimedia Mailers,Office Supplies,Envelopes
208,Avery 5,Office Supplies,Labels
939,Jensen SMPS-640 - speaker phone,Technology,Phones
1048,"Master Caster Door Stop, Large Brown",Furniture,Furnishings
641,Fellowes Desktop Hanging File Manager,Office Supplies,Storage
1745,Xerox 1956,Office Supplies,Paper
1179,Nu-Dell Oak Frame,Furniture,Furnishings
712,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders
533,Document Clip Frames,Furniture,Furnishings
868,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances
1724,Xerox 1937,Office Supplies,Paper
485,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings
1423,Sauder Camden County Collection Library,Furniture,Bookcases
399,Canon PC-428 Personal Copier,Technology,Copiers
1206,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs
1702,Xerox 1917,Office Supplies,Paper
1398,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories
912,Imation 30456 USB Flash Drive 8GB,Technology,Accessories
1238,Panasonic KX TS208W Corded phone,Technology,Phones
1683,Xerox 19,Office Supplies,Paper
1400,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories
137,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories
12,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper
1582,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes
964,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies
271,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders
1008,Logitech Keyboard K120,Technology,Accessories
1719,Xerox 1932,Office Supplies,Paper
532,Dixon Ticonderoga Pencils,Office Supplies,Art
482,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings
1563,Texas Instrument TI-15 Fraction Calculator,Technology,Machines
512,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings
1199,OIC Thumb-Tacks,Office Supplies,Fasteners
1410,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art
1225,PNY Rapid USB Car Charger - Black,Technology,Phones
841,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs
1452,"SmartStand Mobile Device Holder, Assorted Colors",Technology,Phones
301,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances
613,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances
162,Astroparche Fine Business Paper,Office Supplies,Paper
1840,Zebra ZM400 Thermal Label Printer,Technology,Machines
980,Letter Size File,Office Supplies,Storage
523,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones
1392,Samsung Galaxy S4,Technology,Phones
1212,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs
1387,Samsung Convoy 3,Technology,Phones
578,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings
199,Avery 491,Office Supplies,Labels
1804,Xerox 209,Office Supplies,Paper
1249,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes
170,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances
87,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies
289,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables
806,Hewlett-Packard 300S Scientific Calculator,Technology,Machines
203,Avery 495,Office Supplies,Labels
1846,iOttie HLCRIO102 Car Mount,Technology,Phones
252,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art
552,Eldon 500 Class Desk Accessories,Furniture,Furnishings
540,EcoTones Memo Sheets,Office Supplies,Paper
1690,Xerox 1906,Office Supplies,Paper
1564,Texas Instruments TI-34 Scientific Calculator,Technology,Machines
1489,Standard Line While You Were Out Hardbound Telephone Message Book,Office Supplies,Paper
962,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories
718,GBC VeloBinder Strips,Office Supplies,Binders
1752,Xerox 1963,Office Supplies,Paper
1028,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories
1418,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances
1033,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings
1592,Unpadded Memo Slips,Office Supplies,Paper
287,Barrel Sharpener,Office Supplies,Art
63,Acco Glide Clips,Office Supplies,Fasteners
382,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables
1204,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs
1320,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones
1370,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables
1793,Xerox 20,Office Supplies,Paper
790,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines
340,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper
1032,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones
927,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage
1227,Panasonic Business Telephones KX-T7736,Technology,Phones
887,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art
1293,Portfile Personal File Boxes,Office Supplies,Storage
290,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage
837,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs
415,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings
351,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art
181,Avery 475,Office Supplies,Labels
1603,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines
1535,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings
782,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones
1355,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage
1323,RCA ViSYS 25825 Wireless digital phone,Technology,Phones
1699,Xerox 1914,Office Supplies,Paper
1687,Xerox 1902,Office Supplies,Paper
101,Acme Titanium Bonded Scissors,Office Supplies,Supplies
903,Ibico Recycled Linen-Style Covers,Office Supplies,Binders
1802,Xerox 207,Office Supplies,Paper
1458,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines
1214,Okidata B400 Printer,Technology,Machines
1027,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories
1835,Xiaomi Mi3,Technology,Phones
1735,Xerox 1947,Office Supplies,Paper
1464,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories
1716,Xerox 193,Office Supplies,Paper
1847,iOttie XL Car Mount,Technology,Phones
863,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances
667,First Data TMFD35 PIN Pad,Technology,Accessories
1584,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings
467,Contemporary Borderless Frame,Furniture,Furnishings
20,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines
1233,Panasonic KX - TS880B Telephone,Technology,Phones
76,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders
1723,Xerox 1936,Office Supplies,Paper
257,Avery Legal 4-Ring Binder,Office Supplies,Binders
173,Avaya 5410 Digital phone,Technology,Phones
1526,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper
522,Desktop 3-Pocket Hot File,Office Supplies,Storage
1656,Wirebound Voice Message Log Book,Office Supplies,Paper
966,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines
991,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings
1560,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings
1347,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines
1654,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper
185,Avery 479,Office Supplies,Labels
1217,Okidata C610n Printer,Technology,Machines
1826,Xerox 229,Office Supplies,Paper
90,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies
1175,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings
1562,Tensor Track Tree Floor Lamp,Furniture,Furnishings
850,Hon Olson Stacker Chairs,Furniture,Chairs
297,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances
783,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones
510,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings
422,Cherry 142-key Programmable Keyboard,Technology,Accessories
1100,Motorola L703CM,Technology,Phones
1110,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines
862,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances
1766,Xerox 1976,Office Supplies,Paper
1517,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art
339,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders
1774,Xerox 1983,Office Supplies,Paper
1537,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings
372,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines
191,Avery 484,Office Supplies,Labels
594,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings
1477,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage
1277,Plantronics Single Ear Headset,Technology,Machines
1838,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines
1559,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings
1075,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories
865,Hoover Commercial SteamVac,Office Supplies,Appliances
1725,Xerox 1938,Office Supplies,Paper
1108,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories
1682,Xerox 1899,Office Supplies,Paper
812,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines
388,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases
624,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings
1219,Okidata MB760 Printer,Technology,Machines
529,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art
622,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings
1507,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners
948,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances
1058,Maxell CD-R Discs,Technology,Accessories
253,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art
86,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies
1501,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines
1744,Xerox 1955,Office Supplies,Paper
1457,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper
9,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,Paper
811,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,Machines
984,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines
1163,Nokia Lumia 1020,Technology,Phones
97,Acme Serrated Blade Letter Opener,Office Supplies,Supplies
1215,Okidata B401 Printer,Technology,Machines
1832,Xerox Blank Computer Paper,Office Supplies,Paper
27,4009 Highlighters,Office Supplies,Art
749,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs
1434,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels
1211,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs
784,Grip Seal Envelopes,Office Supplies,Envelopes
1253,Penpower WorldCard Pro Card Scanner,Technology,Machines
1462,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
1322,RCA ViSYS 25425RE1 Corded phone,Technology,Phones
429,Cisco 8961 IP Phone Charcoal,Technology,Machines
606,"Eureka Hand Vacuum, Bagless",Office Supplies,Appliances
970,LG G2,Technology,Phones
579,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,Storage
